source,target,weight
NER,KEN,0.106
NER,ETH,10.017
NER,ISR,0.346
NER,TZA,4.221
NER,CAF,8.251999999999999
NER,SDN,4.002
NER,LUX,1.689
NER,CPV,3.081
NER,SVN,0.517
NER,AUS,13.258
NER,MOZ,5.276
NER,DNK,12.399
NER,BRN,10.035
NER,ERI,0.148
NGA,SWZ,60.512
NGA,ZMB,721.073
NGA,PHL,12.934
NGA,UGA,2.815
NGA,SLV,751.867
NGA,PNG,49.314
NGA,LVA,606.081
NGA,CYP,502.711
NGA,ECU,0.004
NGA,DMA,362.829
NGA,BGR,880.5369999999999
NGA,ETH,23.309
NGA,TZA,1086.006
NGA,GMB,1078.54
NGA,COL,411.434
NGA,HRV,38.55
NGA,NAM,11.201
NGA,NIC,112.467
NGA,SYC,42.825
NGA,LKA,636.0799999999999
NGA,CPV,11.569
NGA,TTO,45.584
NGA,MLT,855.655
NGA,SVN,1026.821
NGA,LBY,865.8130000000001
NGA,MWI,18.522
NGA,OMN,395.409
NGA,KWT,21.297
NGA,MOZ,0.068
NGA,UZB,3.234
NGA,JAM,443.375
NGA,SUR,0.381
NGA,VEN,0.085
NGA,DNK,0.006
NGA,MHL,8.805
NGA,NZL,69.146
NGA,KAZ,378.791
NIC,BIH,0.35
NIC,GHA,20.01
NIC,PHL,0.2
NIC,ATG,28.635
NIC,CYP,1.4320000000000002
NIC,IDN,19.5
NIC,SGP,23.373
NIC,PRY,15.288
NIC,NAM,0.16
NIC,COG,25.787
NIC,LUX,0.5
NIC,CYM,1.419
NIC,LBN,2.96
NIC,AGO,22.66
NIC,KWT,0.481
NIC,TUR,23.0
NIC,LBR,0.2
NIC,PYF,28.0
NIC,IRN,20.0
NIC,HUN,0.9
NLD,PRK,1917.908
NLD,BTN,600.357
NLD,STP,1983.58
NLD,GRL,2814.4330000000004
NLD,MNP,2.801
NLD,KNA,1302.5409999999997
NLD,TCA,984.197
NLD,LCA,2593.608
NLD,GRD,3189.6249999999995
NLD,LSO,1767.8190000000002
NLD,FSM,89.283
NLD,PLW,156.243
NLD,LAO,1486.249
NLD,KIR,195.833
NLD,VCT,1930.644
NLD,NRU,22.308
NLD,TON,135.892
NLD,WSM,241.35
NLD,MHL,1908.892
NLD,SLB,325.657
NLD,VUT,274.27
NOR,CRI,1071.903
NOR,BTN,862.0559999999999
NOR,SWZ,3.57
NOR,ZWE,500.0930000000001
NOR,SLE,491.0179999999999
NOR,ZMB,397.581
NOR,SLV,341.498
NOR,ATG,712.2330000000001
NOR,TCD,174.451
NOR,TKM,755.0799999999999
NOR,CUB,670.86
NOR,TCA,16.94
NOR,ARM,783.057
NOR,LCA,11.226
NOR,BDI,70.97
NOR,GUY,169.227
NOR,DMA,246.616
NOR,FJI,279.922
NOR,NER,226.393
NOR,HND,877.312
NOR,PRY,1036.661
NOR,GMB,318.82500000000005
NOR,MDV,659.474
NOR,CAF,46.218
NOR,SDN,965.1229999999998
NOR,GRD,813.8159999999999
NOR,DJI,190.979
NOR,NPL,587.458
NOR,NIC,175.413
NOR,LSO,1.25
NOR,SYC,753.487
NOR,RWA,94.644
NOR,HTI,515.087
NOR,MNG,301.551
NOR,LBY,821.604
NOR,LAO,174.459
NOR,MWI,80.857
NOR,ABW,23.067
NOR,GNB,34.79
NOR,KGZ,559.095
NOR,KHM,10.174
NOR,TJK,52.348
NOR,PYF,123.62
NOR,SUR,889.7970000000001
NOR,TGO,1030.326
NOR,AND,2.035
NOR,MAC,279.034
NOR,BWA,259.601
NOR,BLZ,226.951
NOR,BFA,108.84
NOR,MLI,549.2810000000001
NOR,SLB,228.265
NOR,VUT,4.46
NPL,CRI,7.293
NPL,ZWE,6.916
NPL,MRT,0.706
NPL,MUS,3.914
NPL,TCD,0.146
NPL,URY,0.167
NPL,BLR,1.849
NPL,CUB,1.419
NPL,ECU,5.972
NPL,BDI,0.086
NPL,PER,2.829
NPL,IRQ,9.83
NPL,FJI,0.135
NPL,ETH,0.145
NPL,CAF,2.041
NPL,NIC,5.529
NPL,SYC,0.034
NPL,COG,0.895
NPL,TTO,7.347
NPL,MLT,9.534
NPL,MWI,6.17
NPL,BHS,6.588
NPL,GTM,7.367
NPL,UZB,0.115
NPL,KHM,4.462
NPL,TJK,0.096
NPL,SYR,0.126
NPL,BRN,9.985
NPL,NGA,0.048
NPL,ERI,1.355
NPL,TUN,1.042
NZL,BTN,92.36400000000002
NZL,STP,14.971
NZL,SWZ,15.0
NZL,UGA,314.0150000000001
NZL,MDA,93.869
NZL,TCD,107.041
NZL,SMR,20.137
NZL,VGB,59.228
NZL,BLR,326.15
NZL,TCA,155.235
NZL,BDI,10.227
NZL,DMA,74.321
NZL,RWA,8.505
NZL,PLW,176.397
NZL,MWI,225.199
NZL,KGZ,35.616
NZL,SUR,336.119
NZL,BWA,69.961
NZL,BFA,328.36
NZL,ERI,13.338
OMN,CRI,0.026
OMN,ALB,4.078
OMN,AZE,144.342
OMN,ZWE,0.13
OMN,MRT,156.118
OMN,PNG,288.92900000000003
OMN,GAB,305.838
OMN,TCD,192.672
OMN,URY,114.549
OMN,GNQ,326.614
OMN,BDI,18.798
OMN,PER,226.235
OMN,DMA,284.155
OMN,FJI,89.37
OMN,NER,54.981
OMN,NOR,196.011
OMN,HND,229.668
OMN,PRY,136.401
OMN,GMB,117.059
OMN,DOM,20.187
OMN,GRD,37.74
OMN,NAM,33.009
OMN,NPL,7.919
OMN,SYC,242.6
OMN,BEN,274.214
OMN,COG,47.004
OMN,TTO,18.968
OMN,PAN,108.445
OMN,SWE,254.082
OMN,AUT,149.417
OMN,MWI,236.584
OMN,GTM,4.325
OMN,UZB,26.083
OMN,SUR,22.309
OMN,VEN,64.231
OMN,TON,26.018
OMN,BWA,193.705
OMN,BFA,0.78
OMN,SVK,8.936
OMN,VUT,30.45
PAK,PRK,55.027
PAK,SWZ,182.334
PAK,MDA,151.42700000000002
PAK,PNG,169.759
PAK,ATG,9.511
PAK,TCD,81.631
PAK,KNA,3.112
PAK,VGB,23.178
PAK,TCA,22.845
PAK,BDI,75.567
PAK,DMA,75.192
PAK,CAF,3.914
PAK,LUX,133.683
PAK,RWA,193.068
PAK,FSM,12.082999999999998
PAK,NCL,50.081
PAK,CPV,129.787
PAK,CYM,14.677999999999995
PAK,MNG,183.395
PAK,VCT,45.295
PAK,BHS,19.593000000000004
PAK,BMU,100.249
PAK,ABW,142.125
PAK,PYF,68.51
PAK,AND,3.048
PAK,MAC,102.527
PAK,BLZ,32.416
PAK,MHL,0.695
PAK,BFA,57.417
PAK,MLI,59.95700000000001
PAK,SLB,33.581
PAN,CIV,60.0
PAN,GHA,12.211
PAN,CZE,4.680000000000001
PAN,GEO,116.008
PAN,MUS,149.286
PAN,UGA,5.61
PAN,SMR,8.201
PAN,SAU,82.596
PAN,KEN,4.337
PAN,NER,27.0
PAN,NOR,72.922
PAN,BGR,0.338
PAN,GMB,8.5
PAN,CAF,135.072
PAN,HRV,10.955000000000002
PAN,SDN,47.362
PAN,FIN,53.614
PAN,RWA,1.7
PAN,EST,10.85
PAN,SVN,82.097
PAN,LBN,88.041
PAN,KIR,1.47
PAN,OMN,50.582
PAN,PAK,118.19
PAN,IRN,138.283
PAN,TGO,47.467
PAN,MAR,65.319
PAN,MAC,121.475
PAN,HUN,19.581
PAN,ERI,34.749
PAN,ZAF,9.714
PAN,SVK,1.689
PER,ALB,181.52982000000003
PER,SWZ,5.1576
PER,GRL,13.38624
PER,SLE,62.9335
PER,MKD,2.7336
PER,GEO,209.12442
PER,TKM,32.612
PER,VGB,406.12712
PER,GNQ,21.522
PER,TCA,153.135
PER,BDI,19.152
PER,PER,42.25174
PER,KEN,183.13526
PER,IRQ,36.7957
PER,FJI,337.72700000000003
PER,NER,76.593
PER,ETH,49.52003
PER,TZA,212.54252
PER,CAF,67.03818
PER,GRD,167.29496
PER,NPL,3.02421
PER,LUX,97.38813
PER,RWA,2.0
PER,FSM,318.385
PER,NCL,74.38480999999999
PER,MLT,180.33753
PER,MWI,35.34
PER,QAT,44.82869
PER,OMN,153.73158
PER,KGZ,43.69993
PER,AFG,10.912259999999998
PER,MDG,236.8524
PER,MOZ,215.09925
PER,KHM,222.9503
PER,PYF,99.46584
PER,YEM,29.307
PER,MAC,5.848050000000001
PER,WSM,89.608
PER,BFA,113.16071
PER,KAZ,151.70514
PER,MLI,124.56773
PER,SVK,216.36589
PHL,BRB,75.42
PHL,ALB,272.526
PHL,BTN,3.518
PHL,SWZ,169.41800000000003
PHL,ZWE,39.533
PHL,SLE,34.208
PHL,MKD,265.785
PHL,MRT,47.63
PHL,MDA,1.683
PHL,KNA,2.642
PHL,BLR,125.985
PHL,CUB,37.786
PHL,TCA,4.13
PHL,ARM,44.444
PHL,LCA,119.378
PHL,TUV,24.700000000000003
PHL,IRQ,255.425
PHL,NER,127.313
PHL,GMB,27.232
PHL,GRD,0.6
PHL,NAM,25.777
PHL,NIC,258.963
PHL,BEN,10.0
PHL,COG,149.82
PHL,LUX,209.109
PHL,RWA,22.406
PHL,CYM,145.04700000000005
PHL,LBY,54.728
PHL,MWI,197.552
PHL,KIR,190.341
PHL,VCT,71.977
PHL,BMU,142.38
PHL,ABW,239.886
PHL,KGZ,12.9
PHL,UZB,212.503
PHL,TJK,177.028
PHL,NRU,4.0
PHL,LBR,74.581
PHL,SUR,22.826
PHL,AND,146.14399999999998
PHL,TON,171.507
PHL,BLZ,36.537
PHL,BFA,34.343
PHL,MLI,69.015
PNG,CZE,67.062
PNG,ZMB,0.497
PNG,SAU,32.322
PNG,PER,35.749
PNG,GMB,37.642
PNG,CMR,6.899
PNG,FSM,23.064
PNG,PAN,53.691
PNG,KIR,33.826
PNG,PRT,40.335
PNG,BGD,24.555
PNG,IRN,79.84
PNG,TON,8.575
PNG,MHL,37.897
POL,BRB,334.169
POL,PRK,1369.747
POL,BTN,862.4100000000001
POL,STP,63.429
POL,SWZ,4.093
POL,ZWE,570.126
POL,SLV,1266.177
POL,MNP,79.415
POL,TCD,1365.693
POL,LCA,57.17700000000001
POL,BDI,23.135
POL,GUY,716.3580000000001
POL,DMA,438.485
POL,FJI,250.587
POL,MDV,576.5320000000002
POL,CAF,369.654
POL,GRD,5.491999999999999
POL,DJI,1198.8819999999998
POL,NPL,840.1809999999998
POL,NIC,1378.6540000000005
POL,BOL,1381.0780000000002
POL,RWA,6.209
POL,HTI,1025.101
POL,CPV,698.4019999999999
POL,TTO,1429.3089999999995
POL,COM,264.608
POL,LAO,1245.086
POL,MWI,970.1470000000002
POL,ABW,690.6740000000001
POL,MDG,537.79
POL,PYF,172.68499999999997
POL,AND,1228.617
POL,TON,2.144
POL,BRN,894.6610000000001
POL,MAC,537.271
POL,BWA,978.0840000000002
POL,WSM,1.092
POL,ERI,10.172
PRT,BTN,0.07
PRT,UGA,274.564
PRT,PNG,13.371
PRT,MNP,65.449
PRT,KNA,39.976
PRT,TCA,9.97
PRT,LCA,33.68
PRT,BDI,309.63100000000003
PRT,DMA,9.848
PRT,FJI,34.078
PRT,NER,317.175
PRT,MDV,42.853
PRT,CAF,120.184
PRT,GRD,9.389
PRT,NPL,30.874
PRT,LSO,0.07
PRT,FSM,93.392
PRT,CYM,63.793
PRT,MNG,35.608
PRT,COM,19.172
PRT,LAO,1.453
PRT,VCT,17.307
PRT,BHS,172.33200000000002
PRT,ABW,202.65500000000003
PRT,KGZ,61.771
PRT,KHM,261.997
PRT,TJK,1.568
PRT,LBR,377.796
PRT,SUR,404.7780000000001
PRT,BRN,353.98999999999995
PRT,BLZ,27.816000000000003
PRT,WSM,0.091
PRT,MHL,0.182
PRT,ERI,1.133
PRT,SLB,0.07
PRT,VUT,0.021
PRY,BIH,27.139
PRY,GEO,0.015
PRY,MMR,14.974
PRY,LVA,17.095
PRY,DMA,13.283
PRY,IRQ,4.0
PRY,NOR,43.629000000000005
PRY,BGR,61.18
PRY,HND,91.286
PRY,MDV,60.0
PRY,LUX,2.28
PRY,GIN,78.227
PRY,MLT,33.447
PRY,ISL,7.8
PRY,AUS,85.89999999999999
PRY,JAM,15.181
PRY,PAK,48.95099999999999
PRY,UKR,89.67099999999999
PRY,HUN,56.271
PRY,SVK,60.0
PYF,BTN,0.562
PYF,ARG,0.014
PYF,ISR,0.042
PYF,FIN,0.625
PYF,EST,2.021
PYF,PAN,1.198
PYF,SVN,0.126
PYF,LBN,2.083
PYF,KIR,0.904
PYF,BHS,0.539
PYF,UKR,0.321
PYF,HUN,0.912
QAT,CRI,130.433
QAT,ALB,124.0
QAT,BTN,853.049
QAT,SLE,290.254
QAT,CZE,257.0
QAT,MRT,72.92099999999999
QAT,SLV,119.01
QAT,URY,227.588
QAT,TKM,46.539
QAT,CYP,217.56
QAT,ECU,1042.882
QAT,ARM,581.999
QAT,LCA,35.018
QAT,BDI,31.0
QAT,FJI,288.255
QAT,NER,30.443
QAT,MDV,115.005
QAT,DOM,868.657
QAT,HRV,214.504
QAT,DJI,107.415
QAT,SYC,3.011
QAT,BOL,140.248
QAT,NCL,27.638
QAT,GIN,243.694
QAT,CPV,26.22
QAT,PAN,322.575
QAT,SVN,27.0
QAT,LBY,546.824
QAT,MWI,291.521
QAT,GTM,95.52
QAT,AFG,62.157
QAT,MOZ,978.087
QAT,KHM,231.137
QAT,JAM,359.295
QAT,SUR,59.857
QAT,MAC,276.42
QAT,BFA,279.926
QAT,ERI,4.021
QAT,KAZ,141.525
QAT,MLI,57.42
RUS,STP,1.98
RUS,CIV,2796.385
RUS,SLE,1137.722
RUS,ZMB,1814.79
RUS,MUS,1499.13
RUS,SLV,42.61599999999999
RUS,PNG,226.59
RUS,GAB,1266.219
RUS,TCD,651.5600000000001
RUS,KNA,1341.782
RUS,GNQ,860.557
RUS,GUY,1378.146
RUS,DMA,41.508
RUS,NER,150.44899999999998
RUS,GMB,13.398
RUS,MDV,0.97
RUS,CAF,7.823
RUS,CMR,3178.3979999999992
RUS,NPL,1549.0190000000002
RUS,LSO,176.94
RUS,COG,2591.836
RUS,RWA,1467.91
RUS,NCL,540.937
RUS,CYM,75.591
RUS,COM,0.721
RUS,PLW,181.744
RUS,MWI,21.648000000000003
RUS,KIR,0.66
RUS,GNB,48.933
RUS,JAM,60.486
RUS,SUR,746.503
RUS,BRN,431.929
RUS,BHR,635.9060000000001
RUS,VUT,11.527
RWA,MRT,1.745
RWA,PHL,0.597
RWA,TCD,3.756
RWA,CAF,1.761
RWA,DJI,0.642
RWA,THA,4.992999999999999
RWA,BRA,2.001
RWA,GNB,4.983
RWA,AFG,2.184
RWA,BGD,2.699
RWA,LBR,5.081
RWA,AND,3.656
RWA,BWA,1.234
RWA,UKR,4.984
RWA,NZL,0.693
RWA,KAZ,1.4
RWA,MLI,2.124
SAU,ALB,163.467
SAU,BIH,38.933
SAU,SWZ,99.733
SAU,GEO,375.467
SAU,SLV,263.201
SAU,BLR,49.6
SAU,TUV,100.0
SAU,HND,133.067
SAU,CAF,189.067
SAU,LSO,246.933
SAU,SYC,129.867
SAU,LUX,350.4
SAU,BOL,265.6
SAU,RWA,335.2
SAU,HTI,138.4
SAU,CPV,243.467
SAU,TTO,83.733
SAU,ISL,273.601
SAU,ABW,352.001
SAU,KHM,29.333
SAU,TJK,341.06800000000004
SAU,NRU,243.467
SAU,TON,142.4
SAU,BRN,64.8
SAU,BWA,266.667
SAU,WSM,33.067
SDN,SEN,2.0
SDN,HKG,88.0
SDN,PHL,0.05
SDN,SLV,15.6
SDN,GAB,2.5
SDN,TCD,3.375
SDN,NLD,123.936
SDN,ECU,86.137
SDN,ARM,3.3
SDN,ARG,111.101
SDN,NER,3.79
SDN,NOR,98.678
SDN,HND,12.0
SDN,TZA,6.0
SDN,SVN,57.312
SDN,IRL,0.04
SDN,BRA,15.6
SDN,LTU,5.5
SDN,GTM,86.3
SDN,AUS,5.615
SDN,PRT,40.003
SDN,AFG,59.523
SDN,MYS,6.793
SDN,TJK,97.373
SDN,IRN,4.216
SDN,UKR,25.465
SDN,KAZ,25.235
SDN,MLI,27.0
SDN,ZAF,97.161
SDN,SVK,0.1
SEN,BTN,20.943
SEN,STP,1.805
SEN,AZE,20.779000000000003
SEN,SWZ,7.21
SEN,ZWE,1.335
SEN,ZMB,15.323
SEN,SLV,16.762
SEN,URY,0.504
SEN,BLR,5.647
SEN,BDI,9.458
SEN,HND,13.008
SEN,ETH,17.023
SEN,NIC,6.486
SEN,PAN,6.08
SEN,COM,14.239
SEN,SWE,23.925
SEN,QAT,0.106
SEN,KWT,2.026
SEN,NRU,0.159
SEN,AND,20.551
SEN,TON,2.927
SEN,BHR,0.091
SGP,BRB,726.2065113341902
SGP,ALB,671.1264388431401
SGP,BIH,1944.43276518347
SGP,SWZ,1022.70492423304
SGP,SLE,2474.59447340248
SGP,MDA,1967.50060344375
SGP,ATG,165.19248432734997
SGP,KNA,93.47422831528002
SGP,TCA,593.6101967212301
SGP,LCA,61.40789651927
SGP,BDI,333.08109583997
SGP,DMA,468.48571053083
SGP,NIC,2668.3464944144
SGP,LSO,918.34356091321
SGP,BOL,2560.54675349211
SGP,HTI,2705.47015300792
SGP,CPV,482.41901578985
SGP,CYM,725.64485131861
SGP,COM,2181.42783408047
SGP,MWI,2319.4689095243502
SGP,VCT,56.57889326917
SGP,BHS,1216.6478778281598
SGP,ISL,2556.75117284858
SGP,BMU,484.6465625938501
SGP,ABW,165.89257046574997
SGP,UZB,1980.2827443365604
SGP,AND,614.9835083056099
SGP,TON,1787.54823488261
SGP,BLZ,348.25387178493
SGP,ERI,754.5337467091999
SGP,MLI,816.1643979088701
SLB,FJI,1.8897648809
SLB,HUN,1.120935205
SLV,PRK,39.9575
SLV,SEN,13.58
SLV,CIV,23.9008
SLV,ZWE,61.82011
SLV,PHL,44.1046
SLV,ATG,13.68459
SLV,ARE,30.2679
SLV,GAB,13.58
SLV,KNA,0.66346
SLV,TKM,9.0
SLV,TCA,0.3255
SLV,SAU,48.05
SLV,ARM,4.0
SLV,LCA,5.69668
SLV,DMA,10.5875
SLV,NER,27.16
SLV,BGR,0.426
SLV,ETH,1.74
SLV,GMB,4.25457
SLV,CMR,27.16
SLV,GRD,7.659660000000001
SLV,NPL,0.7992
SLV,LKA,7.39583
SLV,EST,52.25859
SLV,GRC,16.90809
SLV,SVN,37.519
SLV,LTU,0.53779
SLV,AGO,2.4885
SLV,VCT,6.91546
SLV,BMU,7.646450000000001
SLV,KHM,3.09053
SLV,PYF,13.75792
SLV,AND,20.7138
SLV,UKR,19.001980000000003
SLV,HUN,6.225
SLV,MLI,27.16
SLV,SVK,12.6388
SUR,CRI,1.854
SUR,CZE,5.357
SUR,UGA,1.25
SUR,BDI,0.2
SUR,NOR,1.666
SUR,CAF,0.986
SUR,SDN,0.243
SUR,FIN,0.193
SUR,SVN,0.691
SUR,AUT,2.052
SUR,LBN,1.034
SUR,IRL,0.5
SUR,HUN,0.216
SUR,MLI,0.9
SUR,SVK,5.2
SVK,BRB,13.970182096
SVK,SWZ,16.0406632672
SVK,ZWE,405.4080054544
SVK,GRL,228.079920146
SVK,SLE,100.0078583452
SVK,ZMB,272.3016688704
SVK,MUS,589.8867646464
SVK,SLV,13.677977092
SVK,PNG,1.53059764
SVK,ATG,42.8803886108
SVK,GAB,531.1883451524
SVK,MMR,126.823928998
SVK,VGB,600.3964046236
SVK,GNQ,18.4673562528
SVK,TCA,0.445264768
SVK,BDI,65.8240472344
SVK,GUY,100.5143470188
SVK,FJI,87.6948960576
SVK,TZA,669.1091070404
SVK,GMB,203.9966620068
SVK,MDV,230.29511236680003
SVK,CMR,339.1679139524
SVK,GRD,68.74192291719999
SVK,NIC,134.8553922508
SVK,LSO,19.68905146
SVK,LKA,676.0482801592001
SVK,RWA,283.4277222608
SVK,GIN,35.1953970056
SVK,CPV,396.81717833680005
SVK,CYM,81.95654636
SVK,PAN,488.7365238808
SVK,COM,91.529738872
SVK,LAO,47.61410967559999
SVK,BHS,32.9120236172
SVK,ABW,233.1893333588
SVK,GNB,88.8011007156
SVK,MOZ,401.774923238
SVK,KHM,123.1268399712
SVK,TJK,686.2017083220001
SVK,LBR,239.6470639472
SVK,PYF,237.2259367712
SVK,SUR,312.06659555759995
SVK,YEM,500.0810352980001
SVK,AND,267.1421633712
SVK,TON,0.06957262
SVK,MAC,78.8716963892
SVK,BWA,162.38388653240003
SVK,BLZ,589.7225732632
SVK,BFA,157.74617568320002
SVK,MLI,519.3512595856
SVN,BRB,45.486
SVN,PRK,84.893
SVN,SEN,212.501
SVN,ZWE,20.691
SVN,GRL,238.468
SVN,ZMB,121.33300000000004
SVN,UGA,95.325
SVN,SLV,131.697
SVN,PNG,11.338
SVN,MMR,4.412
SVN,KNA,157.174
SVN,VGB,55.083000000000006
SVN,GNQ,13.244
SVN,CUB,180.949
SVN,TCA,10.892
SVN,NER,152.92899999999997
SVN,HND,65.369
SVN,TZA,24.199
SVN,GMB,62.718
SVN,GRD,3.91
SVN,NAM,33.392
SVN,NPL,14.03
SVN,SYC,238.502
SVN,COG,2.532
SVN,BOL,158.62400000000002
SVN,RWA,163.11
SVN,CPV,41.451
SVN,TTO,78.47500000000001
SVN,LAO,32.89
SVN,AGO,67.865
SVN,BHS,169.017
SVN,GTM,35.048
SVN,GNB,9.641
SVN,MOZ,1.493
SVN,JAM,14.647
SVN,LBR,33.532000000000004
SVN,BRN,5.777
SVN,BFA,30.59
SVN,MLI,2.559
SWE,PRK,213.53
SWE,STP,31.451
SWE,SWZ,995.804
SWE,MNP,28.367
SWE,GNQ,856.436
SWE,TCA,712.281
SWE,LCA,1018.776
SWE,TUV,16.188
SWE,FJI,246.67500000000007
SWE,CAF,254.848
SWE,GRD,1143.502
SWE,NPL,1022.171
SWE,LSO,178.224
SWE,FSM,1.542
SWE,COM,275.35400000000004
SWE,PLW,1.85
SWE,LAO,685.299
SWE,KIR,469.457
SWE,VCT,1225.214
SWE,TJK,1238.936
SWE,NRU,2.158
SWE,AND,964.507
SWE,TON,64.752
SWE,BLZ,285.684
SWE,MHL,4.317
SWE,SLB,427.522
SWE,VUT,122.874
SWZ,JOR,9.44176512593
SWZ,CIV,17.819067245720998
SWZ,AZE,5.949750326576299
SWZ,GHA,15.927911455000002
SWZ,SLE,3.2812864800000003
SWZ,MDA,0.52596287869
SWZ,CYP,2.36580755208
SWZ,EGY,23.3976357112743
SWZ,ARG,0.7772547349500001
SWZ,BGR,0.00615241215
SWZ,MDV,1.92871284889
SWZ,COL,14.93504885426
SWZ,GRD,0.27877263053
SWZ,FIN,7.505942823
SWZ,CHL,0.7188751796599999
SWZ,GIN,3.41800675
SWZ,KOR,20.54960346208
SWZ,PAN,21.34914360104
SWZ,TUR,15.0378624973
SWZ,MYS,3.2320671828
SWZ,BGD,1.390417801846
SWZ,KHM,0.13248194163
SWZ,JAM,2.666045265
SWZ,MAR,5.372901530595
SWZ,MAC,16.90368402199
SYC,PRK,0.762
SYC,CZE,3.531
SYC,PHL,0.159
SYC,MDA,0.159
SYC,SAU,1.925
SYC,ARM,12.062
SYC,EGY,9.321
SYC,TZA,0.815
SYC,KOR,0.113
SYC,SWE,1.97
SYC,MDG,9.714000000000002
SYC,MOZ,11.073000000000002
SYC,MYS,9.772
SYC,MAR,2.366
SYC,MAC,1.435
SYC,HUN,0.489
SYC,NZL,0.03
SYC,BHR,0.982
TGO,JOR,10.93275135486
TGO,HKG,10.1310412
TGO,FIN,6.85487318455
TGO,RWA,9.577665
TGO,LBY,5.320925
TGO,MWI,5.8138980594000005
TGO,JPN,2.0432352000000003
THA,STP,385.646
THA,GRL,143.318
THA,MDA,1040.3909999999998
THA,ATG,689.3040000000001
THA,MNP,1271.3860000000004
THA,KNA,524.8690000000001
THA,SMR,19.068
THA,TCA,41.36000000000001
THA,TUV,188.726
THA,BDI,1212.612
THA,CAF,548.126
THA,GRD,1640.886
THA,LSO,137.606
THA,CYM,415.833
THA,PLW,481.669
THA,VCT,285.26
THA,KGZ,598.557
THA,TJK,1565.5859999999998
THA,NRU,16.79
THA,AND,407.534
THA,MHL,840.648
TON,BEL,0.1169999999999999
TON,PNG,0.298
TON,ATG,0.16
TON,ARE,0.35
TON,TUV,0.02
TON,DEU,0.1
TON,CHE,0.083
TON,HTI,0.14
TON,MOZ,0.005
TTO,ALB,0.2
TTO,STP,13.107
TTO,CIV,16.594
TTO,AZE,95.2
TTO,CZE,41.742
TTO,PHL,0.35
TTO,UGA,5.312
TTO,GAB,0.016
TTO,SMR,44.875
TTO,BLR,3.733
TTO,LVA,0.788
TTO,CYP,160.06700000000004
TTO,SAU,62.69
TTO,POL,0.0999999999999999
TTO,EGY,43.365
TTO,KEN,21.854
TTO,IRQ,25.859
TTO,PRY,58.024
TTO,ISR,34.127
TTO,TZA,1.4089999999999998
TTO,CAF,0.728
TTO,HRV,9.159
TTO,COG,22.92
TTO,FIN,0.003
TTO,GIN,20.555
TTO,COM,14.381
TTO,SVN,4.873
TTO,SWE,113.005
TTO,AUT,27.646
TTO,LAO,11.112
TTO,AGO,48.853
TTO,OMN,6.923
TTO,KWT,21.113
TTO,MOZ,42.52
TTO,BGD,151.122
TTO,RUS,0.052
TTO,MAR,0.052
TTO,TON,0.203
TTO,NZL,77.97099999999999
TTO,KAZ,0.313
TTO,TUN,4.423
TUN,BRB,2.462
TUN,PRK,7.646
TUN,STP,1.643
TUN,ZWE,18.465
TUN,ZMB,89.553
TUN,GEO,87.779
TUN,PHL,158.505
TUN,MDA,1.645
TUN,URY,115.587
TUN,LVA,70.381
TUN,CUB,15.82
TUN,BDI,105.907
TUN,GUY,116.491
TUN,PRY,27.764
TUN,MDV,48.781
TUN,DOM,139.412
TUN,NAM,15.287
TUN,LKA,28.616
TUN,NCL,117.942
TUN,CPV,122.551
TUN,CYM,15.217
TUN,COM,130.523
TUN,VCT,21.086
TUN,BHS,81.976
TUN,GNB,161.05700000000002
TUN,SUR,143.055
TUN,AND,117.392
TUN,BRN,9.643
TUN,MAC,67.344
TUN,BLZ,32.382000000000005
TUN,NZL,132.51600000000002
TUN,VUT,29.6
TUR,PRK,64.467
TUR,BTN,57.527
TUR,SWZ,637.9919999999998
TUR,GRL,47.307
TUR,SLV,761.274
TUR,TCA,215.715
TUR,ARM,218.318
TUR,LCA,300.419
TUR,TUV,63.733
TUR,DMA,568.971
TUR,GRD,470.522
TUR,LSO,549.251
TUR,KIR,7.854
TUR,BMU,506.5739999999999
TUR,ABW,620.321
TUR,AND,477.1
TUR,TON,408.643
TUR,MAC,208.875
TUR,WSM,45.015
TUR,VUT,784.9029999999999
TZA,ALB,27.841
TZA,SLE,4.517
TZA,ATG,1.907
TZA,GAB,18.345
TZA,MMR,2.485
TZA,TCD,23.224
TZA,URY,3.916
TZA,TKM,31.1
TZA,BLR,1.762
TZA,ARM,16.459
TZA,DMA,5.858
TZA,IRQ,0.515
TZA,PRY,0.831
TZA,CAF,4.22
TZA,COL,3.808
TZA,NPL,11.048
TZA,NIC,4.585
TZA,LSO,8.475
TZA,NCL,6.18
TZA,CHL,42.307
TZA,MLT,25.058
TZA,PAN,29.685
TZA,SVN,2.627
TZA,KHM,20.183
TZA,JAM,10.646
TZA,SUR,6.119
TZA,VEN,2.109
TZA,BRN,13.209
TZA,BFA,12.941
TZA,BHR,18.459
TZA,SVK,0.108
UGA,CRI,0.451
UGA,CIV,7.072
UGA,MRT,0.99
UGA,MDA,0.015
UGA,MMR,1.0
UGA,TCD,0.558
UGA,BLR,1.277
UGA,LVA,0.926
UGA,ARG,2.6
UGA,PER,0.2
UGA,NER,1.776
UGA,CAF,12.04
UGA,CMR,12.990000000000002
UGA,COL,14.937
UGA,DJI,0.296
UGA,NAM,9.405
UGA,NIC,4.975
UGA,BEN,1.829
UGA,BOL,6.721
UGA,QAT,4.231
UGA,ISL,0.1
